151,47,48,49,30,49,30,31,12,31,12,11,11,11,30,49,48,49,30,49,48,67,67,68,68,49,30,31,30,29,10,9,9,9,9,28,9,28,28,9,8,9,9,9,10,10,9,8,27,26,25,24,23,23,22,23,23,22,3,3,4,5,5,6,5,5,4,4,5,6,6,5,6,25,24,23,42,61,61,42,23,42,43,62,61,60,61,42,23,42,41,40,40,39,38,19,19,19,19,38,38,19,19,20,1,1,0,0,19,19,20,20,39,20,20,20,39,38,19,20,19,38,19,38,19,0,0,19,38,39,58,77,96,97,78,79,78,59,60,41,60,61,80,61,80,61,62,61,60,79,98,98
151,47,66,85,86,105,106,106,106,87,68,49,30,29,28,29,30,29,30,31,32,13,13,13,13,12,12,12,11,30,49,48,48,47,66,85,84,103,102,101,120,139,120,139,139,158,139,120,119,120,120,101,100,119,100,119,118,99,99,99,80,61,42,23,42,61,42,42,61,61,61,60,59,40,59,78,97,97,97,78,59,59,58,39,38,39,58,59,40,21,40,59,40,40,21,2,1,20,21,21,40,21,22,41,60,60,59,40,39,20,21,40,41,41,40,21,2,2,1,1,20,1,20,39,40,59,78,59,78,59,58,57,76,57,76,76,57,57,57,57,38,38,38,57,57,58,77,78,79,79,78,78
151,47,66,85,85,84,84,85,85,86,87,86,86,67,67,48,67,67,48,48,29,10,9,10,10,9,9,10,11,12,11,12,13,13,14,14,14,13,13,14,15,14,33,52,51,50,50,50,69,88,87,88,107,126,145,145,144,145,126,125,126,126,145,164,163,162,143,162,162,181,162,163,144,144,145,144,144,145,164,163,163,163,144,144,125,106,107,107,106,107,107,126,127,126,145,144,125,124,123,104,85,86,85,66,66,85,104,103,102,101,120,101,101,102,101,120,139,138,138,157,158,158,157,138,139,138,119,100,100,101,101,100,100,101,100,100,119,120,119,120,101,100,81,100,100,100,101,102,103,84,103,102
151,47,66,85,84,84,84,65,64,64,45,64,45,26,25,6,7,7,8,27,27,46,47,47,46,65,84,83,102,101,120,101,101,102,121,120,120,121,121,140,159,140,121,102,101,120,121,120,121,102,121,140,159,178,177,158,157,158,157,157,157,138,139,158,157,157,138,139,158,158,139,140,139,120,120,139,139,120,120,120,120,101,102,121,102,102,101,120,121,140,140,159,140,121,140,159,160,179,179,178,178,159,159,160,160,159,178,177,158,177,196,195,214,214,214,214,233,252,233,214,214,215,216,215,216,217,198,198,198,197,196,195,196,196,177,178,177,158,159,178,197,216,197,196,215,234,235,235,234,235,234,234
151,47,66,85,85,86,85,85,66,47,66,85,86,87,88,107,126,127,146,165,146,165,184,183,164,163,163,162,163,163,144,125,125,125,144,163,163,164,145,144,145,164,164,165,184,185,184,183,202,221,221,202,221,221,202,201,220,221,240,240,241,222,223,242,243,244,245,245,244,244,263,262,262,243,262,261,280,279,298,299,299,300,281,262,243,243,243,262,261,261,280,279,260,259,278,277,276,276,276,257,258,258,258,257,276,276,257,256,257,258,257,276,257,276,257,238,257,238,257,257,257,238,257,256,237,218,218,219,200,201,202,201,220,221,240,241,241,241,242,242,243,243,242,241,242,243,244,245,244,263,263,264
151,47,66,85,104,103,122,123,142,161,162,143,144,163,182,183,202,201,220,221,240,221,221,202,203,184,165,165,166,167,168,187,206,205,224,223,222,203,202,183,164,145,144,145,146,145,126,107,88,87,88,107,126,145,164,163,182,183,202,202,183,164,183,202,183,164,183,164,164,145,146,127,108,108,127,126,107,88,107,126,145,164,163,182,183,202,202,183,202,221,221,220,220,221,240,221,220,201,201,200,199,180,199,218,237,238,219,238,239,239,258,259,260,241,260,241,240,221,222,222,222,222,223,222,203,202,183,164,183,164,183,202,183,164,164,163,163,162,181,182,181,180,180,179,179,160,159,158,157,176,177,196
151,47,66,85,85,86,87,88,107,126,145,164,165,184,203,202,183,202,201,182,183,202,202,202,183,164,165,184,203,202,183,164,163,182,183,202,201,220,221,240,241,260,241,222,222,222,223,224,224,224,205,205,224,205,224,243,242,223,223,204,203,184,183,183,164,163,164,183,202,221,240,239,258,258,258,259,260,241,242,261,260,259,278,279,280,280,261,260,241,222,241,242,241,240,221,221,202,203,184,203,202,183,164,183,202,221,240,259,240,239,238,239,240,221,220,219,220,239,220,239,220,219,219,219,220,201,220,221,221,240,241,260,260,259,278,277,277,296,297,297,278,279,298,298,299,280,299,280,281,280,299,298
151,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,219,218,199,180,180,180,179,179,160,159,158,177,196,215,214,195,196,195,195,196,197,197,178,159,178,177,158,177,196,195,195,195,214,213,213,194,213,213,213,214,215,214,215,214,214,195,195,176,157,158,159,160,159,158,177,196,196,215,216,217,217,216,197,197,196,196,195,176,175,194,193,192,191,210,229,210,210,191,210,191,191,210,211,211,212,213,213,213,232,231,212,213,194,213,214,214,233,214,213,212,213,194,213,232,233,233,233,214,195,214,195,194,194,175,156,156,137,136,117,117,118,117,116,97,98,98,79,79,80,99,99,80,61
151,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,259,260,261,261,280,261,262,281,282,282,282,263,262,263,262,262,263,244,225,244,245,245,226,245,264,283,264,245,245,245,226,225,225,224,205,204,223,222,203,204,204,203,204,205,205,204,203,203,203,203,203,204,204,185,186,185,185,166,185,186,185,166,147,166,147,166,185,186,205,224,205,205,205,205,205,186,187,206,206,205,224,243,243,242,242,242,242,243,244,263,262,262,281,300,301,282,263,282,282,263,244,263,282,301,320,319,319,319,318,337,337,356,356,356,357,356,356,337,356,355,356,357,357,357,356,337,318,319,338,337,336,336,317,298,298
47,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,196,197,197,196,177,158,157,138,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
41,47,66,85,86,87,88,107,126,145,164,163,182,183,202,221,240,239,238,237,256,275,256,255,254,253,234,215,196,177,158,139,140,139,120,101,82,63,44,45,46,47
